Date,ProductID,ProductName,SupplierID,Quantity,CostPrice,SellPrice,StockQty,MinStock,PromotionFlag,HolidayFlag
2023-10-23,P004,Sugar 1kg,S03,47,40,60,114,60,0,0
2023-10-24,P001,Rice 5kg,S01,23,200,250,85,30,0,0
2023-10-24,P002,Milk 1L,S02,40,35,50,97,50,0,0
2023-10-24,P003,Wheat 5kg,S01,6,180,230,165,40,0,0
2023-10-24,P004,Sugar 1kg,S03,25,40,60,46,60,1,0
2023-10-25,P001,Rice 5kg,S01,15,200,250,47,30,1,0
2023-10-25,P002,Milk 1L,S02,46,35,50,65,50,1,0
2023-10-25,P003,Wheat 5kg,S01,32,180,230,178,40,0,0
2023-10-25,P004,Sugar 1kg,S03,40,40,60,140,60,0,0
2023-10-26,P001,Rice 5kg,S01,47,200,250,40,30,0,0
2023-10-26,P002,Milk 1L,S02,29,35,50,57,50,0,0
2023-10-26,P003,Wheat 5kg,S01,34,180,230,188,40,0,0
2023-10-26,P004,Sugar 1kg,S03,43,40,60,166,60,0,0
2023-10-27,P001,Rice 5kg,S01,24,200,250,113,30,0,0
2023-10-27,P002,Milk 1L,S02,27,35,50,150,50,0,0
2023-10-27,P003,Wheat 5kg,S01,29,180,230,180,40,0,0
2023-10-27,P004,Sugar 1kg,S03,30,40,60,95,60,0,0
2023-10-28,P001,Rice 5kg,S01,54,200,250,191,30,0,1
2023-10-28,P002,Milk 1L,S02,23,35,50,34,50,0,1
2023-10-28,P003,Wheat 5kg,S01,11,180,230,43,40,1,1
2023-10-28,P004,Sugar 1kg,S03,34,40,60,79,60,0,1
2023-10-29,P001,Rice 5kg,S01,36,200,250,170,30,1,1
2023-10-29,P002,Milk 1L,S02,24,35,50,164,50,0,1
2023-10-29,P003,Wheat 5kg,S01,24,180,230,177,40,1,1
2023-10-29,P004,Sugar 1kg,S03,45,40,60,52,60,1,1
2023-10-30,P001,Rice 5kg,S01,28,200,250,36,30,1,0
2023-10-30,P002,Milk 1L,S02,19,35,50,103,50,0,0
2023-10-30,P003,Wheat 5kg,S01,16,180,230,146,40,0,0
2023-10-30,P004,Sugar 1kg,S03,14,40,60,187,60,0,0
2023-10-31,P001,Rice 5kg,S01,43,200,250,36,30,0,0
2023-10-31,P002,Milk 1L,S02,14,35,50,85,50,0,0
2023-10-31,P003,Wheat 5kg,S01,45,180,230,74,40,0,0
2023-10-31,P004,Sugar 1kg,S03,21,40,60,45,60,1,0
2023-11-01,P001,Rice 5kg,S01,14,200,250,78,30,1,0
2023-11-01,P002,Milk 1L,S02,34,35,50,43,50,1,0
2023-11-01,P003,Wheat 5kg,S01,34,180,230,101,40,0,0
2023-11-01,P004,Sugar 1kg,S03,50,40,60,83,60,0,0
2023-11-02,P001,Rice 5kg,S01,19,200,250,118,30,0,0
2023-11-02,P002,Milk 1L,S02,24,35,50,119,50,0,0
2023-11-02,P003,Wheat 5kg,S01,22,180,230,120,40,0,0
2023-11-02,P004,Sugar 1kg,S03,39,40,60,149,60,0,0
2023-11-03,P001,Rice 5kg,S01,15,200,250,78,30,1,0
2023-11-03,P002,Milk 1L,S02,23,35,50,37,50,0,0
2023-11-03,P003,Wheat 5kg,S01,23,180,230,158,40,0,0
2023-11-03,P004,Sugar 1kg,S03,16,40,60,175,60,0,0
2023-11-04,P001,Rice 5kg,S01,38,200,250,67,30,1,1
2023-11-04,P002,Milk 1L,S02,36,35,50,23,50,0,1
2023-11-04,P003,Wheat 5kg,S01,8,180,230,116,40,0,1
2023-11-04,P004,Sugar 1kg,S03,32,40,60,86,60,1,1
2023-11-05,P001,Rice 5kg,S01,16,200,250,170,30,0,1
2023-11-05,P002,Milk 1L,S02,47,35,50,25,50,0,1
2023-11-05,P003,Wheat 5kg,S01,36,180,230,53,40,1,1
2023-11-05,P004,Sugar 1kg,S03,27,40,60,84,60,1,1
2023-11-06,P001,Rice 5kg,S01,17,200,250,143,30,0,0
2023-11-06,P002,Milk 1L,S02,39,35,50,182,50,0,0
2023-11-06,P003,Wheat 5kg,S01,37,180,230,43,40,0,0
2023-11-06,P004,Sugar 1kg,S03,14,40,60,68,60,0,0
2023-11-07,P001,Rice 5kg,S01,15,200,250,56,30,0,0
2023-11-07,P002,Milk 1L,S02,42,35,50,72,50,0,0
2023-11-07,P003,Wheat 5kg,S01,6,180,230,172,40,0,0
2023-11-07,P004,Sugar 1kg,S03,35,40,60,102,60,0,0
2023-11-08,P001,Rice 5kg,S01,19,200,250,170,30,1,0
2023-11-08,P002,Milk 1L,S02,44,35,50,67,50,0,0
2023-11-08,P003,Wheat 5kg,S01,38,180,230,166,40,1,0
2023-11-08,P004,Sugar 1kg,S03,22,40,60,87,60,0,0
2023-11-09,P001,Rice 5kg,S01,40,200,250,180,30,1,0
2023-11-09,P002,Milk 1L,S02,34,35,50,124,50,0,0
2023-11-09,P003,Wheat 5kg,S01,13,180,230,120,40,0,0
2023-11-09,P004,Sugar 1kg,S03,50,40,60,123,60,1,0
2023-11-10,P001,Rice 5kg,S01,46,200,250,52,30,0,0
2023-11-10,P002,Milk 1L,S02,49,35,50,76,50,0,0
2023-11-10,P003,Wheat 5kg,S01,13,180,230,73,40,1,0
2023-11-10,P004,Sugar 1kg,S03,30,40,60,193,60,0,0
2023-11-11,P001,Rice 5kg,S01,36,200,250,182,30,0,1
2023-11-11,P002,Milk 1L,S02,48,35,50,111,50,0,1
2023-11-11,P003,Wheat 5kg,S01,43,180,230,180,40,0,1
2023-11-11,P004,Sugar 1kg,S03,22,40,60,132,60,0,1
2023-11-12,P001,Rice 5kg,S01,27,200,250,25,30,0,1
2023-11-12,P002,Milk 1L,S02,23,35,50,65,50,0,1
2023-11-12,P003,Wheat 5kg,S01,27,180,230,31,40,1,1
2023-11-12,P004,Sugar 1kg,S03,38,40,60,58,60,0,1
2023-11-13,P001,Rice 5kg,S01,27,200,250,75,30,0,0
2023-11-13,P002,Milk 1L,S02,42,35,50,199,50,0,0
2023-11-13,P003,Wheat 5kg,S01,31,180,230,41,40,0,0
2023-11-13,P004,Sugar 1kg,S03,35,40,60,74,60,0,0
2023-11-14,P001,Rice 5kg,S01,36,200,250,96,30,0,0
2023-11-14,P002,Milk 1L,S02,46,35,50,133,50,0,0
2023-11-14,P003,Wheat 5kg,S01,38,180,230,52,40,1,0
2023-11-14,P004,Sugar 1kg,S03,23,40,60,131,60,0,0
2023-11-15,P001,Rice 5kg,S01,42,200,250,175,30,0,0
2023-11-15,P002,Milk 1L,S02,54,35,50,86,50,1,0
2023-11-15,P003,Wheat 5kg,S01,43,180,230,145,40,0,0
2023-11-15,P004,Sugar 1kg,S03,38,40,60,131,60,0,0
2023-11-16,P001,Rice 5kg,S01,33,200,250,125,30,0,0
2023-11-16,P002,Milk 1L,S02,39,35,50,38,50,0,0
2023-11-16,P003,Wheat 5kg,S01,15,180,230,124,40,0,0
2023-11-16,P004,Sugar 1kg,S03,37,40,60,164,60,0,0
2023-11-17,P001,Rice 5kg,S01,46,200,250,108,30,0,0
2023-11-17,P002,Milk 1L,S02,23,35,50,81,50,0,0
2023-11-17,P003,Wheat 5kg,S01,29,180,230,109,40,0,0
2023-11-17,P004,Sugar 1kg,S03,40,40,60,167,60,0,0
2023-11-18,P001,Rice 5kg,S01,21,200,250,27,30,0,1
2023-11-18,P002,Milk 1L,S02,24,35,50,94,50,0,1
2023-11-18,P003,Wheat 5kg,S01,29,180,230,53,40,0,1
2023-11-18,P004,Sugar 1kg,S03,41,40,60,150,60,0,1
2023-11-19,P001,Rice 5kg,S01,26,200,250,127,30,1,1
2023-11-19,P002,Milk 1L,S02,19,35,50,64,50,0,1
2023-11-19,P003,Wheat 5kg,S01,50,180,230,30,40,0,1
2023-11-19,P004,Sugar 1kg,S03,48,40,60,123,60,0,1
2023-11-20,P001,Rice 5kg,S01,34,200,250,83,30,0,0
2023-11-20,P002,Milk 1L,S02,9,35,50,199,50,0,0
2023-11-20,P003,Wheat 5kg,S01,40,180,230,157,40,0,0
2023-11-20,P004,Sugar 1kg,S03,9,40,60,135,60,0,0
2023-11-21,P001,Rice 5kg,S01,27,200,250,112,30,0,0
2023-11-21,P002,Milk 1L,S02,38,35,50,160,50,1,0
2023-11-21,P003,Wheat 5kg,S01,54,180,230,178,40,1,0
2023-11-21,P004,Sugar 1kg,S03,26,40,60,76,60,0,0
2023-11-22,P001,Rice 5kg,S01,51,200,250,35,30,0,0
2023-11-22,P002,Milk 1L,S02,54,35,50,96,50,1,0
2023-11-22,P003,Wheat 5kg,S01,28,180,230,90,40,1,0
2023-11-22,P004,Sugar 1kg,S03,27,40,60,89,60,1,0
2023-11-23,P001,Rice 5kg,S01,43,200,250,172,30,0,0
2023-11-23,P002,Milk 1L,S02,10,35,50,111,50,0,0
2023-11-23,P003,Wheat 5kg,S01,10,180,230,71,40,0,0
2023-11-23,P004,Sugar 1kg,S03,20,40,60,129,60,0,0
2023-11-24,P001,Rice 5kg,S01,55,200,250,172,30,0,0
2023-11-24,P002,Milk 1L,S02,24,35,50,168,50,0,0
2023-11-24,P003,Wheat 5kg,S01,43,180,230,186,40,0,0
2023-11-24,P004,Sugar 1kg,S03,18,40,60,65,60,0,0
2023-11-25,P001,Rice 5kg,S01,15,200,250,27,30,0,1
2023-11-25,P002,Milk 1L,S02,42,35,50,169,50,0,1
2023-11-25,P003,Wheat 5kg,S01,40,180,230,96,40,0,1
2023-11-25,P004,Sugar 1kg,S03,20,40,60,82,60,0,1
2023-11-26,P001,Rice 5kg,S01,39,200,250,175,30,0,1
2023-11-26,P002,Milk 1L,S02,25,35,50,106,50,0,1
2023-11-26,P003,Wheat 5kg,S01,20,180,230,93,40,0,1
2023-11-26,P004,Sugar 1kg,S03,11,40,60,56,60,0,1
2023-11-27,P001,Rice 5kg,S01,15,200,250,172,30,0,0
2023-11-27,P002,Milk 1L,S02,29,35,50,121,50,0,0
2023-11-27,P003,Wheat 5kg,S01,45,180,230,55,40,0,0
2023-11-27,P004,Sugar 1kg,S03,51,40,60,58,60,0,0
2023-11-28,P001,Rice 5kg,S01,36,200,250,165,30,1,0
2023-11-28,P002,Milk 1L,S02,32,35,50,29,50,0,0
2023-11-28,P003,Wheat 5kg,S01,41,180,230,86,40,0,0
2023-11-28,P004,Sugar 1kg,S03,19,40,60,157,60,0,0
2023-11-29,P001,Rice 5kg,S01,12,200,250,124,30,0,0
2023-11-29,P002,Milk 1L,S02,51,35,50,90,50,0,0
2023-11-29,P003,Wheat 5kg,S01,12,180,230,20,40,1,0
2023-11-29,P004,Sugar 1kg,S03,34,40,60,41,60,0,0
2023-11-30,P001,Rice 5kg,S01,6,200,250,33,30,1,0
2023-11-30,P002,Milk 1L,S02,11,35,50,43,50,0,0
2023-11-30,P003,Wheat 5kg,S01,21,180,230,84,40,0,0
2023-11-30,P004,Sugar 1kg,S03,40,40,60,73,60,0,0
2023-12-01,P001,Rice 5kg,S01,40,200,250,157,30,0,0
2023-12-01,P002,Milk 1L,S02,22,35,50,179,50,0,0
2023-12-01,P003,Wheat 5kg,S01,45,180,230,141,40,0,0
2023-12-01,P004,Sugar 1kg,S03,27,40,60,71,60,0,0
2023-12-02,P001,Rice 5kg,S01,30,200,250,92,30,0,1
2023-12-02,P002,Milk 1L,S02,20,35,50,169,50,0,1
2023-12-02,P003,Wheat 5kg,S01,46,180,230,145,40,0,1
2023-12-02,P004,Sugar 1kg,S03,22,40,60,56,60,1,1
2023-12-03,P001,Rice 5kg,S01,52,200,250,144,30,1,1
2023-12-03,P002,Milk 1L,S02,38,35,50,126,50,1,1
2023-12-03,P003,Wheat 5kg,S01,26,180,230,96,40,1,1
2023-12-03,P004,Sugar 1kg,S03,34,40,60,195,60,0,1
2023-12-04,P001,Rice 5kg,S01,33,200,250,144,30,0,0
2023-12-04,P002,Milk 1L,S02,29,35,50,88,50,0,0
2023-12-04,P003,Wheat 5kg,S01,31,180,230,75,40,0,0
2023-12-04,P004,Sugar 1kg,S03,28,40,60,181,60,1,0
2023-12-05,P001,Rice 5kg,S01,34,200,250,50,30,1,0
2023-12-05,P002,Milk 1L,S02,39,35,50,98,50,0,0
2023-12-05,P003,Wheat 5kg,S01,48,180,230,70,40,0,0
2023-12-05,P004,Sugar 1kg,S03,32,40,60,58,60,0,0
2023-12-06,P001,Rice 5kg,S01,21,200,250,157,30,0,0
2023-12-06,P002,Milk 1L,S02,49,35,50,117,50,0,0
2023-12-06,P003,Wheat 5kg,S01,16,180,230,20,40,0,0
2023-12-06,P004,Sugar 1kg,S03,21,40,60,132,60,0,0
2023-12-07,P001,Rice 5kg,S01,16,200,250,118,30,0,0
2023-12-07,P002,Milk 1L,S02,47,35,50,197,50,0,0
2023-12-07,P003,Wheat 5kg,S01,26,180,230,67,40,0,0
2023-12-07,P004,Sugar 1kg,S03,32,40,60,141,60,1,0
2023-12-08,P001,Rice 5kg,S01,26,200,250,41,30,0,0
2023-12-08,P002,Milk 1L,S02,9,35,50,34,50,0,0
2023-12-08,P003,Wheat 5kg,S01,25,180,230,166,40,0,0
2023-12-08,P004,Sugar 1kg,S03,27,40,60,93,60,0,0
2023-12-09,P001,Rice 5kg,S01,49,200,250,61,30,0,1
2023-12-09,P002,Milk 1L,S02,8,35,50,131,50,0,1
2023-12-09,P003,Wheat 5kg,S01,33,180,230,82,40,0,1
2023-12-09,P004,Sugar 1kg,S03,27,40,60,41,60,1,1
2023-12-10,P001,Rice 5kg,S01,29,200,250,42,30,0,1
2023-12-10,P002,Milk 1L,S02,28,35,50,175,50,0,1
2023-12-10,P003,Wheat 5kg,S01,25,180,230,78,40,0,1
2023-12-10,P004,Sugar 1kg,S03,7,40,60,141,60,0,1
2023-12-11,P001,Rice 5kg,S01,7,200,250,118,30,1,0
2023-12-11,P002,Milk 1L,S02,29,35,50,164,50,0,0
2023-12-11,P003,Wheat 5kg,S01,13,180,230,48,40,1,0
2023-12-11,P004,Sugar 1kg,S03,23,40,60,77,60,0,0
2023-12-12,P001,Rice 5kg,S01,26,200,250,38,30,1,0
2023-12-12,P002,Milk 1L,S02,19,35,50,105,50,0,0
2023-12-12,P003,Wheat 5kg,S01,31,180,230,113,40,0,0
2023-12-12,P004,Sugar 1kg,S03,49,40,60,199,60,0,0
2023-12-13,P001,Rice 5kg,S01,36,200,250,113,30,1,0
2023-12-13,P002,Milk 1L,S02,30,35,50,87,50,0,0
2023-12-13,P003,Wheat 5kg,S01,16,180,230,67,40,0,0
2023-12-13,P004,Sugar 1kg,S03,50,40,60,77,60,0,0
2023-12-14,P001,Rice 5kg,S01,27,200,250,47,30,0,0
2023-12-14,P002,Milk 1L,S02,23,35,50,161,50,0,0
2023-12-14,P003,Wheat 5kg,S01,19,180,230,171,40,0,0
2023-12-14,P004,Sugar 1kg,S03,26,40,60,62,60,0,0
2023-12-15,P001,Rice 5kg,S01,12,200,250,97,30,0,0
2023-12-15,P002,Milk 1L,S02,50,35,50,42,50,1,0
2023-12-15,P003,Wheat 5kg,S01,50,180,230,34,40,0,0
2023-12-15,P004,Sugar 1kg,S03,50,40,60,191,60,0,0
2023-12-16,P001,Rice 5kg,S01,38,200,250,107,30,0,1
2023-12-16,P002,Milk 1L,S02,11,35,50,44,50,1,1
2023-12-16,P003,Wheat 5kg,S01,42,180,230,80,40,0,1
2023-12-16,P004,Sugar 1kg,S03,23,40,60,80,60,0,1
2023-12-17,P001,Rice 5kg,S01,34,200,250,55,30,0,1
2023-12-17,P002,Milk 1L,S02,35,35,50,130,50,0,1
2023-12-17,P003,Wheat 5kg,S01,34,180,230,102,40,0,1
2023-12-17,P004,Sugar 1kg,S03,35,40,60,138,60,0,1
2023-12-18,P001,Rice 5kg,S01,25,200,250,60,30,0,0
2023-12-18,P002,Milk 1L,S02,13,35,50,163,50,0,0
2023-12-18,P003,Wheat 5kg,S01,32,180,230,165,40,1,0
2023-12-18,P004,Sugar 1kg,S03,21,40,60,190,60,0,0
2023-12-19,P001,Rice 5kg,S01,12,200,250,147,30,1,0
2023-12-19,P002,Milk 1L,S02,47,35,50,127,50,1,0
2023-12-19,P003,Wheat 5kg,S01,34,180,230,168,40,0,0
2023-12-19,P004,Sugar 1kg,S03,16,40,60,196,60,0,0
2023-12-20,P001,Rice 5kg,S01,26,200,250,152,30,0,0
2023-12-20,P002,Milk 1L,S02,28,35,50,197,50,1,0
2023-12-20,P003,Wheat 5kg,S01,11,180,230,33,40,0,0
2023-12-20,P004,Sugar 1kg,S03,18,40,60,91,60,0,0
2023-12-21,P001,Rice 5kg,S01,24,200,250,112,30,0,0
2023-12-21,P002,Milk 1L,S02,50,35,50,122,50,0,0
2023-12-21,P003,Wheat 5kg,S01,39,180,230,143,40,0,0
2023-12-21,P004,Sugar 1kg,S03,33,40,60,29,60,0,0
2023-12-22,P001,Rice 5kg,S01,25,200,250,36,30,0,0
2023-12-22,P002,Milk 1L,S02,20,35,50,194,50,0,0
2023-12-22,P003,Wheat 5kg,S01,12,180,230,77,40,0,0
2023-12-22,P004,Sugar 1kg,S03,25,40,60,177,60,0,0
2023-12-23,P001,Rice 5kg,S01,11,200,250,71,30,0,1
2023-12-23,P002,Milk 1L,S02,26,35,50,125,50,0,1
2023-12-23,P003,Wheat 5kg,S01,41,180,230,63,40,0,1
2023-12-23,P004,Sugar 1kg,S03,35,40,60,76,60,0,1
2023-12-24,P001,Rice 5kg,S01,23,200,250,89,30,0,1
2023-12-24,P002,Milk 1L,S02,32,35,50,76,50,0,1
2023-12-24,P003,Wheat 5kg,S01,43,180,230,150,40,0,1
2023-12-24,P004,Sugar 1kg,S03,35,40,60,140,60,0,1
2023-12-25,P001,Rice 5kg,S01,35,200,250,116,30,0,0
2023-12-25,P002,Milk 1L,S02,36,35,50,97,50,0,0
2023-12-25,P003,Wheat 5kg,S01,27,180,230,117,40,0,0
2023-12-25,P004,Sugar 1kg,S03,29,40,60,92,60,0,0
2023-12-26,P001,Rice 5kg,S01,18,200,250,32,30,1,0
2023-12-26,P002,Milk 1L,S02,33,35,50,43,50,0,0
2023-12-26,P003,Wheat 5kg,S01,40,180,230,119,40,0,0
2023-12-26,P004,Sugar 1kg,S03,23,40,60,172,60,1,0
2023-12-27,P001,Rice 5kg,S01,10,200,250,45,30,1,0
2023-12-27,P002,Milk 1L,S02,36,35,50,122,50,1,0
2023-12-27,P003,Wheat 5kg,S01,11,180,230,157,40,0,0
2023-12-27,P004,Sugar 1kg,S03,22,40,60,50,60,0,0
2023-12-28,P001,Rice 5kg,S01,47,200,250,67,30,0,0
2023-12-28,P002,Milk 1L,S02,10,35,50,88,50,0,0
2023-12-28,P003,Wheat 5kg,S01,13,180,230,128,40,1,0
2023-12-28,P004,Sugar 1kg,S03,36,40,60,112,60,0,0
2023-12-29,P001,Rice 5kg,S01,20,200,250,79,30,0,0
2023-12-29,P002,Milk 1L,S02,25,35,50,43,50,0,0
2023-12-29,P003,Wheat 5kg,S01,17,180,230,184,40,0,0
2023-12-29,P004,Sugar 1kg,S03,36,40,60,84,60,1,0
2023-12-30,P001,Rice 5kg,S01,37,200,250,129,30,1,1
2023-12-30,P002,Milk 1L,S02,18,35,50,75,50,0,1
2023-12-30,P003,Wheat 5kg,S01,29,180,230,89,40,1,1
2023-12-30,P004,Sugar 1kg,S03,8,40,60,133,60,0,1
2023-12-31,P001,Rice 5kg,S01,9,200,250,83,30,0,1
2023-12-31,P002,Milk 1L,S02,25,35,50,79,50,0,1
2023-12-31,P003,Wheat 5kg,S01,11,180,230,173,40,0,1
2023-12-31,P004,Sugar 1kg,S03,39,40,60,177,60,1,1
